timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1745251155408,960,Create,201,Created,Thread Group 1-2656,text,true,,282,224,5000,5000,http://localhost:3001/character,960,0,0
1745251155409,961,Create,201,Created,Thread Group 1-2012,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155409,961,Create,201,Created,Thread Group 1-1447,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155410,961,Create,201,Created,Thread Group 1-579,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155410,962,Create,201,Created,Thread Group 1-1668,text,true,,282,224,5000,5000,http://localhost:3001/character,962,0,0
1745251155411,961,Create,201,Created,Thread Group 1-303,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155411,962,Create,201,Created,Thread Group 1-2188,text,true,,282,224,5000,5000,http://localhost:3001/character,962,0,0
1745251155411,962,Create,201,Created,Thread Group 1-1743,text,true,,282,224,5000,5000,http://localhost:3001/character,962,0,0
1745251155413,961,Create,201,Created,Thread Group 1-1614,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155412,962,Create,201,Created,Thread Group 1-747,text,true,,282,224,5000,5000,http://localhost:3001/character,962,0,0
1745251155414,960,Create,201,Created,Thread Group 1-1733,text,true,,282,224,5000,5000,http://localhost:3001/character,960,0,0
1745251155414,960,Create,201,Created,Thread Group 1-1397,text,true,,282,224,5000,5000,http://localhost:3001/character,960,0,0
1745251155415,960,Create,201,Created,Thread Group 1-1620,text,true,,282,224,5000,5000,http://localhost:3001/character,960,0,0
1745251155416,960,Create,201,Created,Thread Group 1-2529,text,true,,282,224,5000,5000,http://localhost:3001/character,960,0,0
1745251155415,961,Create,201,Created,Thread Group 1-2182,text,true,,282,224,5000,5000,http://localhost:3001/character,961,0,0
1745251155418,958,Create,201,Created,Thread Group 1-1443,text,true,,282,224,5000,5000,http://localhost:3001/character,958,0,0
1745251155419,957,Create,201,Created,Thread Group 1-580,text,true,,282,224,5000,5000,http://localhost:3001/character,957,0,0
1745251155419,957,Create,201,Created,Thread Group 1-2169,text,true,,282,224,5000,5000,http://localhost:3001/character,957,0,0
1745251155420,957,Create,201,Created,Thread Group 1-1664,text,true,,282,224,5000,5000,http://localhost:3001/character,957,0,0
1745251155421,956,Create,201,Created,Thread Group 1-1797,text,true,,282,224,5000,5000,http://localhost:3001/character,956,0,0
1745251155421,956,Create,201,Created,Thread Group 1-1878,text,true,,282,224,5000,5000,http://localhost:3001/character,956,0,0
